id,num01,num02,cat01,cat02,cat03,cat04,cat05,cat06,cat07,cat08,target
SID53222,0,60.0,2,12,18,77,21.0,0,3221487616,,23
SID532257,55,70.0,2,7,0,2015,,0,262144,4.0,27
SID532290,0,90.0,2,49,31,145,,1,1074528256,,39
SID532312,0,60.0,7,68,40,1590,,1,2147746304,,25
SID532319,0,60.0,7,104,40,1590,,1,2147746304,,25
SID532322,72,,9,13,17,1211,,1,262144,,15
SID532344,0,80.0,5,84,4,831,,1,262144,,19
SID53241,0,60.0,7,103,24,138,,1,524288,,25
SID532507,42,,0,56,39,1590,,0,285474816,,27
SID532564,81,80.0,8,57,13,533,0.0,0,262144,4.0,35
SID532569,0,50.0,2,34,31,147,21.0,0,262144,,21
SID532617,51,70.0,2,49,33,1428,,0,262144,,23
SID532622,0,,2,9,25,711,,1,2147745856,,15
SID532698,0,80.0,2,40,26,1676,,1,2147745920,,21
SID532899,144,70.0,2,49,33,714,21.0,1,2147753984,,37
SID532949,0,90.0,2,7,40,2013,,1,262144,,23
SID532978,0,80.0,0,105,35,1595,,1,2147745792,,21
SID533001,240,80.0,2,55,6,1390,0.0,1,1074266114,64.0,49
SID533010,0,,2,49,34,1967,,1,2164523008,,19
SID533083,0,,2,34,27,138,,1,262144,,57
SID533131,113,,8,57,28,925,,1,278528,,33
SID53315,24,70.0,2,83,15,76,21.0,0,134480128,4.0,27
SID533163,67,80.0,2,55,20,1503,,0,2147745792,,21
SID533165,108,,8,57,10,1937,0.0,0,134496256,4.0,35
SID533200,0,60.0,2,34,27,88,,1,2147745792,,25
SID533242,111,70.0,2,7,23,187,,1,2147753984,,31
SID533271,0,70.0,7,103,29,730,,0,268698112,,31
SID533276,0,60.0,2,12,18,1080,,1,262144,,25
SID533291,0,70.0,2,49,15,1676,,1,262336,,19
SID533350,0,,2,83,36,1096,,1,2147745792,,29
SID533581,101,50.0,1,2,40,76,,0,2147747840,,27
SID5336,115,60.0,7,68,18,533,0.0,0,2147746304,4.0,33
SID533630,0,70.0,9,107,6,105,,1,262144,,39
SID533748,132,70.0,0,79,36,466,,1,2147745792,4.0,25
SID533754,0,70.0,2,83,19,533,,1,2147745792,,23
SID533755,64,80.0,7,106,23,1247,9.0,0,2147753984,,41
SID533758,0,50.0,1,86,21,1503,,1,2147753984,,27
SID533767,0,80.0,2,53,38,1255,,1,2147753984,,17
SID533778,0,70.0,5,15,26,592,,1,2147745792,,19
SID5338,85,80.0,0,79,15,1758,,0,270336,4.0,52
SID533835,0,70.0,2,55,32,1084,,1,2147753984,,25
SID53384,0,70.0,7,69,26,1237,,1,604241920,,27
SID533847,60,60.0,1,86,3,1460,,0,16777792,,13
SID533863,0,80.0,10,30,0,826,21.0,0,262146,,31
SID53388,0,50.0,0,79,25,659,,1,2147745792,,39
SID533952,30,70.0,2,55,3,432,21.0,0,2147745856,4.0,27
SID533962,0,,7,68,32,1627,,1,2147745792,,29
SID533966,0,80.0,2,7,18,138,,1,2147745792,,27
SID534,0,70.0,0,72,25,1963,,0,2147745792,,25
SID534078,0,70.0,9,107,30,75,,1,2097170,,31
SID534104,0,70.0,9,17,34,1664,,1,16777312,,19
SID534187,37,50.0,1,86,23,1595,,0,2147745792,4.0,19
SID534211,38,80.0,8,57,35,1308,0.0,1,2147745792,4.0,17
SID534218,108,70.0,2,49,10,1208,21.0,1,2147745792,,23
SID534229,42,70.0,7,106,21,1295,21.0,0,2147745920,,17
SID534253,0,,8,57,19,1299,,1,262144,,13
SID534278,0,80.0,2,49,3,1689,,1,262144,,17
SID534328,0,70.0,2,49,6,1279,,1,262144,,21
SID534652,0,90.0,7,69,21,1173,,0,2147745792,,39
SID534672,22,60.0,2,49,23,1980,,0,2684616704,4.0,21
SID534700,0,70.0,2,9,21,1952,,1,2147745792,,21
SID534704,0,70.0,2,9,21,1952,,1,2147745792,,21
SID534759,57,80.0,8,57,35,1308,,1,2147745792,,17
SID534788,0,70.0,4,73,35,105,,1,2147745792,,21
SID534812,107,80.0,4,8,8,1710,,1,2147753984,,17
SID534814,40,70.0,8,57,29,826,,0,2147745792,,25
SID534834,0,70.0,2,40,10,188,7.0,0,2147753984,4.0,17
SID534848,68,70.0,7,19,33,1973,,1,2214854656,,27
SID534870,0,60.0,2,40,18,138,,1,262272,,29
SID534888,12,60.0,7,106,10,188,7.0,0,2147745792,4.0,17
SID534924,64,70.0,2,83,31,145,21.0,0,2147753984,,29
SID534942,0,70.0,2,83,7,627,,1,2147747840,,39
SID534947,0,60.0,2,7,27,138,,1,2147753984,,15
SID534966,67,,0,77,0,129,,0,2147745792,,21
SID534970,0,70.0,1,86,23,898,,0,2147753984,,25
SID535016,0,60.0,2,12,21,1182,,1,262144,,29
SID535032,0,70.0,7,19,23,627,21.0,1,2147753984,,29
SID535034,0,70.0,2,48,19,46,,1,2147746048,,25
SID535090,0,80.0,2,9,13,315,,1,2147745792,,25
SID535102,0,80.0,1,2,34,85,21.0,0,16777312,,41
SID535205,0,60.0,1,0,40,76,,1,2147492352,,17
SID535219,81,70.0,1,86,34,1503,,1,2164523008,4.0,33
SID535284,0,80.0,1,42,18,1424,,1,2147745856,,49
SID535305,0,70.0,2,7,31,2013,,1,2147745792,,31
SID535398,144,70.0,2,7,27,1076,21.0,0,2147745856,,21
SID535424,12,90.0,8,57,35,1325,21.0,1,266242,,19
SID535489,0,60.0,7,19,6,1971,,1,2148270080,,43
SID535531,45,70.0,2,7,29,138,,1,2147745792,,33
SID535537,86,70.0,2,23,18,1897,,1,2147753984,5.0,37
SID535555,360,80.0,2,40,18,1663,0.0,1,266368,4.0,39
SID535567,57,80.0,9,43,35,1935,21.0,0,2147753984,,31
SID535642,84,90.0,0,72,20,1590,,1,262144,,11
SID535669,29,70.0,2,48,19,1173,21.0,1,2147745792,,25
SID53569,0,70.0,7,69,25,711,,0,524288,,27
SID535712,107,70.0,2,55,3,1423,0.0,0,2149588992,,29
SID535751,35,,2,55,34,1969,,1,16779328,,17
SID535789,0,90.0,2,34,16,1715,,1,2147745792,,23
SID535836,0,,2,48,16,1511,,1,262144,,11
SID535837,61,80.0,9,43,0,714,,1,262144,,29
SID53598,0,,0,56,7,628,,1,786434,,25
SID536033,0,70.0,7,103,23,1879,,1,2147745792,,21
SID536087,0,70.0,2,49,35,170,,1,262144,4.0,23
SID536119,15,70.0,2,40,26,1675,7.0,1,262144,,19
SID53613,0,70.0,7,69,6,1905,21.0,0,2148270080,,41
SID536245,35,70.0,1,18,34,1629,,1,2164260928,,19
SID536304,0,80.0,1,18,31,427,,1,2147745792,,52
SID536307,36,90.0,8,57,18,1336,16.0,1,2147745792,,23
SID536308,0,70.0,10,30,34,1284,,1,16777792,4.0,19
SID536312,0,60.0,2,49,33,1110,,1,2147745792,,15
SID536349,0,60.0,5,15,23,1041,,1,262144,,15
SID536406,0,60.0,2,49,32,1770,,1,2147745792,,62
SID536518,104,70.0,2,49,21,1380,9.0,0,262144,,27
SID536537,89,70.0,2,49,18,187,,1,2147745792,68.0,31
SID536551,43,60.0,1,86,14,1590,,0,2147745792,68.0,21
SID53661,0,,0,56,7,628,,0,786434,,19
SID536612,0,80.0,2,48,27,1111,,1,2147745792,,19
SID536690,0,70.0,2,9,35,825,25.0,0,2147745792,,27
SID536731,96,80.0,8,57,28,688,,0,270336,4.0,15
SID536830,47,60.0,1,86,23,1590,21.0,0,2147745856,4.0,21
SID536938,0,80.0,4,8,26,1821,,1,2147745792,,17
SID536964,0,60.0,2,49,34,1664,,0,17039360,,19
SID536972,0,70.0,2,7,0,138,,0,2147745792,4.0,23
SID536995,0,70.0,2,7,19,1312,,1,262144,,21
SID537070,18,70.0,9,47,31,521,,1,2147745792,,19
SID537200,106,70.0,1,0,32,430,,0,2147745824,4.0,43
SID537215,60,70.0,0,79,7,1756,,0,262144,,27
SID53738,0,80.0,2,7,6,138,,1,262144,,23
SID537434,30,80.0,2,40,18,536,21.0,0,2164523008,,23
SID537469,0,80.0,5,15,28,397,,1,262144,,29
SID537541,0,60.0,7,68,6,2013,,1,786688,,49
SID537608,0,70.0,0,75,2,848,,1,2147745792,,29
SID537663,0,70.0,2,34,31,1449,,1,2147745792,,31
SID53785,45,70.0,0,72,19,1489,,1,262144,4.0,25
SID537887,42,90.0,8,57,19,1311,,0,262144,,23
SID537894,0,70.0,1,86,0,1503,,1,2147745794,,21
SID537986,0,,7,68,29,711,,1,2147746304,,19
SID537994,72,80.0,1,86,29,592,21.0,0,2147746304,12.0,31
SID538010,56,80.0,4,70,30,805,,0,2048,4.0,25
SID53811,0,70.0,2,7,18,187,,1,262144,,19
SID538113,0,80.0,2,48,16,1256,,1,2147745792,,17
SID538146,0,80.0,9,13,15,1096,,1,262208,,21
SID538203,34,,2,34,18,138,21.0,1,2214854656,,21
SID538428,0,70.0,5,80,27,975,,0,262144,,23
SID538465,0,,9,47,15,1423,,1,2147745856,,21
SID538519,73,60.0,2,14,35,825,,1,2148270080,4.0,29
SID538550,0,60.0,2,55,35,450,,1,2281963520,,19
SID53858,0,70.0,2,12,23,180,,1,2147753984,,23
SID538660,35,,1,86,23,1504,,1,2147745792,,29
SID53869,0,60.0,2,9,33,145,,1,2147753984,,31
SID538778,0,80.0,8,57,0,749,,1,537133064,,29
SID538815,80,40.0,1,86,34,1629,,0,2164260928,,21
SID538884,0,60.0,9,13,28,427,,1,2147753984,,21
SID53889,0,60.0,2,9,33,145,,1,2147753984,,19
SID53890,0,60.0,2,9,33,145,,1,2147753984,,29
SID538905,35,70.0,2,40,0,628,,1,262144,,19
SID538911,119,70.0,1,86,29,1451,,1,16779776,,29
SID538915,0,80.0,7,106,35,145,,1,262144,,49
SID538931,0,80.0,2,7,35,643,,1,2147745792,,21
SID538940,0,50.0,8,57,35,1308,,0,2147753984,,17
SID538999,147,80.0,2,34,35,453,0.0,0,2147753984,4.0,75
SID539034,60,60.0,0,77,23,1981,0.0,1,262144,,33
SID539055,0,,2,40,35,624,,1,2147745792,,19
SID539101,0,80.0,2,7,34,145,,1,2147745792,,19
SID539108,36,80.0,5,15,7,1041,,1,2147745792,4.0,19
SID539165,133,70.0,2,7,18,138,21.0,0,2147753984,4.0,49
SID53919,0,70.0,0,79,23,1595,,1,2147745792,,27
SID539219,53,,7,68,26,1078,,0,2147753984,,29
SID539273,38,60.0,9,43,31,711,,1,262144,,25
SID539289,0,,2,55,29,72,,1,262656,,25
SID539326,38,80.0,0,87,0,1499,21.0,0,2147745792,4.0,29
SID539358,39,80.0,7,106,7,1205,21.0,0,2148270080,,29
SID539408,0,,2,83,10,1745,,1,262144,,23
SID539418,0,70.0,2,40,16,1770,,1,262144,,13
SID539621,84,,2,49,6,1745,9.0,0,537141248,4.0,35
SID539740,72,80.0,2,49,15,345,21.0,0,2147745856,4.0,19
SID539803,244,50.0,7,19,25,986,21.0,1,2147745792,,52
SID539806,63,60.0,1,86,29,1445,,0,2147492352,4.0,23
SID53999,36,70.0,2,40,21,138,,0,2147745792,4.0,19
SID540000,0,80.0,4,8,26,1822,,1,2147745792,,15
SID540004,99,80.0,2,23,26,104,0.0,0,2147745792,,25
SID540011,0,70.0,2,48,33,1615,,1,262144,,25
SID540046,86,70.0,2,48,19,1202,,1,262144,,29
SID540072,0,,2,7,14,2013,,1,544,,19
SID540077,59,70.0,1,86,20,1503,0.0,0,2147745792,4.0,31
SID540088,0,80.0,9,47,21,1952,21.0,0,262144,4.0,21
SID540146,55,80.0,2,40,7,628,,0,524288,,21
SID540269,23,70.0,9,13,27,1076,,0,2147483648,,25
SID540315,42,80.0,7,106,18,483,,1,2359297,,25
SID540353,0,,2,48,19,45,,1,2147745792,,17
SID540390,0,50.0,2,49,15,485,,1,2147745792,,23
SID540444,119,50.0,2,48,18,345,,1,2147745792,,29
SID540522,24,70.0,1,86,23,1439,21.0,0,2147745792,4.0,25
SID540531,108,70.0,10,35,17,1480,,1,2147745792,4.0,45
SID540549,16,80.0,7,106,33,1247,21.0,0,2149842944,,15
SID540684,19,80.0,0,77,4,1814,,0,2147745794,,23
SID540737,0,70.0,2,49,28,138,21.0,1,2147753984,,19
SID540738,0,80.0,2,49,3,536,,0,16779776,,15
SID540810,119,80.0,8,57,25,1317,,1,262144,,49
SID540825,0,80.0,2,14,19,1685,7.0,0,262144,,35
SID540827,36,,7,19,3,1627,,1,2147745792,,43
SID54087,0,70.0,2,12,33,1202,21.0,1,262144,,21
SID540905,63,70.0,2,49,26,1485,,0,2147483648,,29
SID540928,66,80.0,2,7,19,138,,1,2147745792,,31
SID54105,0,60.0,7,104,29,1937,,0,2147486208,,17
SID541064,61,90.0,2,7,35,1860,,1,2147745792,,17
SID541130,35,60.0,2,9,23,856,,1,2147745792,,21
SID541142,0,60.0,0,79,21,1774,21.0,1,2147745792,4.0,25
SID541236,110,70.0,2,9,18,711,,1,2147745792,,52
SID541313,53,90.0,2,49,6,1273,0.0,0,851968,4.0,31
SID541352,16,70.0,2,7,10,2010,,0,2147745792,,15
SID541359,63,,0,77,21,1963,,0,262144,,33
SID541374,36,80.0,2,55,34,1440,,0,16777312,,21
SID541387,50,60.0,0,56,18,1897,21.0,0,2164523008,,29
SID541388,130,,1,2,2,1831,,1,268438528,,41
SID541397,61,,7,103,2,784,,1,262144,,23
SID541480,0,40.0,2,48,27,525,,1,262144,,29
SID541490,0,60.0,2,49,35,1590,,1,262144,,23
SID541552,144,70.0,0,77,23,1500,,1,2147749888,,31
SID541611,61,70.0,7,106,35,188,,1,2147753984,,27
SID541659,56,70.0,5,98,31,848,9.0,1,2147749888,,23
SID541704,12,80.0,2,55,2,514,,1,2147745792,,19
SID541748,0,60.0,2,48,10,352,,0,262144,4.0,17
SID541752,61,60.0,10,37,7,1770,,1,2214854656,,25
SID541786,45,,9,13,24,1675,,1,786560,,13
SID541831,167,70.0,3,65,18,441,,1,2147745792,4.0,52
SID541897,35,70.0,2,7,18,187,,1,262144,,29
SID541973,35,60.0,2,83,29,147,,1,2147746304,,19
SID542002,28,70.0,7,106,0,138,21.0,0,262144,,19
SID542038,61,60.0,7,19,33,925,,1,262144,,23
SID542164,0,,8,57,35,624,,1,537133056,,21
SID542186,147,80.0,2,23,18,76,17.0,0,2147745792,,23
SID542215,87,70.0,8,57,18,551,21.0,0,262144,4.0,37
SID542236,197,90.0,7,19,9,138,0.0,0,2147753984,,41
SID542254,29,,7,68,2,1337,,1,262144,,17
SID542265,61,80.0,2,49,2,1080,,1,268697600,,21
SID542318,130,70.0,2,34,0,138,,0,268698624,,39
SID542337,72,60.0,7,106,5,1590,21.0,1,2050,,13
SID542389,66,70.0,5,15,23,952,,0,262144,,15
SID542425,62,60.0,2,9,18,170,0.0,1,6442713088,68.0,35
SID542502,0,60.0,1,86,8,1504,,1,2164523008,,52
SID542520,13,80.0,2,14,37,310,,0,285213184,,23
SID542558,61,,9,17,4,624,,1,262144,,17
SID542621,0,70.0,1,42,31,1967,,1,2147745792,,29
SID542625,174,80.0,2,7,10,145,,0,4295229440,,13
SID542637,119,80.0,2,40,19,1615,,1,262144,,21
SID54267,108,70.0,0,74,15,1969,,0,262144,4.0,47
SID542677,0,80.0,2,49,15,711,,1,2147745792,4.0,19
SID542681,13,,2,49,2,166,,0,268436480,76.0,15
SID542702,119,70.0,2,9,2,511,,1,262144,,21
SID542841,61,80.0,9,47,29,733,,1,2147745792,,29
SID542875,46,,2,41,35,105,,1,262144,4.0,37
SID542878,52,70.0,3,65,18,427,21.0,0,2147753984,,35
SID542932,0,70.0,10,37,5,1504,,1,2147745792,,35
SID542943,62,,8,57,4,628,,1,262144,,35
SID543036,115,80.0,2,49,40,430,,1,2147483712,,29
SID543063,0,80.0,2,41,40,221,,0,16777312,,15
SID54308,0,70.0,2,55,18,1967,,1,2147753984,,25
SID543086,28,70.0,2,40,8,627,7.0,1,262144,,19
SID543118,57,80.0,5,15,35,1337,,1,2147753984,,13
SID543153,35,90.0,2,23,4,1325,,0,262144,,13
SID54319,156,70.0,2,34,6,825,,1,3221749760,4.0,75
SID543301,119,80.0,0,79,31,1774,,1,2149842944,,45
SID543365,35,80.0,2,49,7,924,,0,589824,,17
SID543391,181,80.0,0,87,34,1500,,0,2147745856,,31
SID54347,61,60.0,7,19,21,1774,,1,2147745792,4.0,33
SID543503,30,70.0,2,14,3,1807,,0,512,,15
SID543547,108,60.0,7,106,28,536,21.0,0,2147753984,,23
SID543603,35,70.0,7,106,33,1676,,1,2147745920,,21
SID543611,47,,2,49,2,1752,,1,262144,,19
SID543624,66,70.0,2,48,27,1685,21.0,1,262144,,29
SID543678,61,70.0,8,61,8,138,,1,2147484672,,21
SID543689,124,80.0,0,79,38,129,,0,2147745792,,25
SID543707,61,70.0,2,14,3,627,,1,2147745792,,25
SID543747,46,80.0,7,106,39,1190,0.0,1,2147745794,5.0,37
SID543830,0,80.0,2,49,33,1746,,1,262144,,15
SID543909,35,60.0,2,7,0,188,,1,262144,,19
SID544015,52,70.0,2,55,16,1590,,1,2147483648,,33
SID544066,24,,8,57,39,1329,,0,262144,4.0,17
SID544144,26,,2,7,21,165,,0,262144,,25
SID544186,52,70.0,2,12,31,303,21.0,0,2148270080,,25
SID544193,0,80.0,2,49,0,1935,,1,2147745792,,19
SID544222,36,70.0,2,14,20,1606,,0,2147491840,4.0,21
SID544228,0,90.0,2,34,29,147,,1,2147745792,4.0,23
SID544250,59,70.0,7,106,4,138,21.0,1,262144,,33
SID544279,23,70.0,5,94,13,224,,0,262144,,19
SID544343,0,,0,87,16,592,,1,2147753984,,19
SID544370,46,70.0,2,12,2,637,,0,268697856,,25
SID544385,108,70.0,2,34,27,138,21.0,0,262144,4.0,43
SID544415,35,80.0,5,84,1,76,,1,134217856,,19
SID544485,0,80.0,9,13,3,536,,0,16779776,,15
SID544515,35,50.0,7,69,21,1216,,1,262144,,29
SID544565,0,80.0,7,106,21,1945,,1,2147745792,,29
SID544589,35,,2,14,20,816,,1,2147753984,,21
SID544595,35,,9,13,4,1190,,1,262144,,19
SID544734,130,,2,7,39,145,,1,2147746304,,35
SID544736,35,80.0,1,86,34,1503,,1,16779328,,15
SID544742,130,60.0,7,68,18,1844,,1,2147745792,,49
SID544904,0,70.0,2,55,10,145,,1,2147753984,,23
SID544954,0,70.0,2,49,12,463,,1,2147745792,,13
SID544983,53,,1,18,34,427,,1,2147483744,,27
SID545066,131,70.0,2,7,31,2008,,1,1074004032,,52
SID545094,0,80.0,2,40,14,1202,,1,17039392,,21
SID545136,27,70.0,8,57,23,1312,,1,2147745792,4.0,17
SID545201,0,60.0,2,55,40,1817,,1,2147483712,,19
SID545242,12,80.0,2,34,13,138,,1,262144,,25
SID545262,43,70.0,2,34,40,1595,,0,262656,,25
SID545283,96,,7,106,21,1585,21.0,1,2147745794,4.0,33
SID545312,103,70.0,8,57,28,1379,,1,2147745920,,31
SID545474,61,60.0,2,55,10,478,,1,2048,,25
SID545656,35,60.0,7,106,5,1770,,1,1074331648,,35
SID545795,20,80.0,5,15,23,1664,7.0,0,2147753984,,17
SID54588,0,60.0,2,49,39,299,,1,268705792,,15
SID5459,0,80.0,9,71,29,826,0.0,0,262144,,23
SID545953,65,70.0,2,9,23,217,,0,2147753984,4.0,27
SID54599,0,80.0,1,86,7,1440,,0,788480,,19
SID545993,0,60.0,2,55,14,1690,,1,2147745920,,19
SID546039,72,60.0,0,74,33,1770,,1,2147745792,,31
SID546085,86,70.0,2,23,4,720,,1,262144,,13
SID546095,0,70.0,2,49,39,387,,0,2415920128,,27
SID546103,0,70.0,7,69,31,145,,1,2147753984,68.0,85
SID546174,130,60.0,0,74,18,641,,1,262273,,57
SID546476,112,70.0,2,14,19,1685,21.0,0,262144,4.0,52
SID546569,119,70.0,2,49,4,145,,1,35651712,,29
SID546621,0,70.0,1,2,6,1832,,1,2147745792,,45
SID546625,0,70.0,0,79,15,1626,,1,262144,4.0,23
SID546632,0,70.0,2,40,20,105,,1,4295229440,,17
SID546680,61,70.0,7,106,4,1377,,1,262144,,41
SID546692,35,80.0,1,2,40,1590,,1,2147745792,4.0,29
SID546756,87,70.0,2,40,23,627,0.0,0,262146,4.0,45
SID546766,61,70.0,7,106,6,627,21.0,1,1611137024,,29
SID546809,104,80.0,2,7,19,1699,25.0,1,262144,4.0,29
SID546833,0,60.0,7,69,23,1831,,1,2147745792,,31
SID54688,161,70.0,7,19,0,655,0.0,0,2147745856,4.0,52
SID546916,114,40.0,2,7,7,1484,,0,524288,,23
SID546931,15,80.0,7,106,6,1685,7.0,0,786560,4.0,25
SID546957,130,70.0,1,2,6,1832,,1,2147745792,,43
SID547026,130,,0,77,21,1963,,1,2281963520,,39
SID547058,0,80.0,7,69,18,138,,1,262144,,23
SID547135,0,60.0,1,2,21,1837,,1,2147745792,,23
SID547195,38,70.0,7,106,7,1536,21.0,0,1208483840,,21
SID547229,35,70.0,3,65,5,1601,,1,2050,,21
SID547295,64,70.0,5,94,40,831,,0,2149842944,68.0,25
SID547308,119,70.0,0,56,31,1967,,1,262144,,47
SID547341,60,70.0,2,23,40,138,,1,2147747840,,19
SID54758,0,50.0,2,41,30,660,,1,1074528256,,17
SID547591,35,,7,106,39,1325,,1,2147745792,,17
SID547613,36,70.0,2,9,27,742,21.0,1,262144,,33
SID547650,0,70.0,10,30,38,1770,,0,262144,,19
SID547748,0,70.0,2,7,26,138,,1,2147746048,,27
SID547760,162,70.0,0,59,6,1439,21.0,0,2149842944,4.0,52
SID547850,0,50.0,3,65,18,427,,1,2149842944,4.0,37
SID547859,35,60.0,2,9,0,77,,1,128,,27
SID547865,26,80.0,2,49,10,1211,0.0,1,2147745792,68.0,19
SID547874,0,80.0,2,48,19,138,21.0,0,262144,,15
SID547888,35,70.0,7,103,2,1080,,1,268697600,,15
SID547970,146,70.0,0,56,29,674,,0,2281963520,,23
SID547977,38,70.0,2,40,14,145,,1,262144,,23
SID548038,37,70.0,0,56,10,823,,1,262144,,23
SID548047,0,80.0,8,92,29,2013,,1,2164523008,,29
SID548079,57,80.0,7,69,2,878,,1,1074069504,,29
SID548131,0,,0,101,2,1815,,1,2147746304,,19
SID548135,61,90.0,7,68,12,317,,1,262208,,37
SID548145,61,70.0,2,7,19,145,,1,2147745792,,23
SID548154,66,50.0,7,69,26,1992,,1,335872,,33
SID548163,53,80.0,2,7,30,2013,,1,2147746048,,29
SID548199,0,60.0,2,49,34,2013,,1,6442713088,,23
SID548247,0,80.0,2,49,6,923,,1,67895296,,19
SID548393,144,80.0,5,80,35,1302,0.0,0,2147745792,4.0,35
SID54850,0,,7,106,33,145,,1,262144,,29
SID548530,0,80.0,7,106,10,1290,7.0,0,262272,,11
SID548603,51,70.0,7,103,27,1302,,1,262144,,27
SID548672,35,,8,57,35,1318,,1,262144,,17
SID548677,35,,7,68,35,1318,,1,262144,,17
SID548724,119,70.0,2,7,29,2013,,0,262144,4.0,29
SID548809,0,,0,3,15,1767,,1,262144,,23
SID548976,0,80.0,7,103,24,772,,1,524288,,17
SID549020,61,70.0,1,2,39,89,,1,262144,,19
SID549144,110,70.0,2,14,28,138,,1,2147745792,4.0,29
SID549244,55,60.0,2,34,27,1077,21.0,0,134479872,4.0,27
SID549298,128,90.0,2,9,27,1685,21.0,1,262144,4.0,52
SID549304,130,70.0,7,68,7,441,,0,1074266112,,29
SID549352,46,60.0,0,79,39,1432,9.0,1,268697600,,41
SID549386,12,70.0,2,49,35,188,21.0,1,786432,,19
SID549389,56,70.0,8,108,18,1967,0.0,0,2147753984,,37
SID549445,110,80.0,2,9,18,147,,1,2164523008,,45
SID549452,0,80.0,2,34,19,187,,1,2148270080,,41
SID549510,96,80.0,8,57,20,105,,1,2147745792,4.0,35
SID549520,0,80.0,7,69,21,76,,0,2416181248,,27
SID549542,35,80.0,3,65,34,445,,1,2164260928,,23
SID549562,119,,7,19,7,1969,,1,1074528256,4.0,75
SID549592,0,60.0,2,34,21,181,,1,262144,,52
SID549608,58,60.0,0,87,4,1495,,1,262144,,39
SID549709,61,70.0,2,48,26,91,,1,2147753984,,19
SID549726,29,70.0,5,98,27,1046,,0,262144,4.0,21
SID549767,114,,0,59,31,1462,,0,2147747840,4.0,45
SID549843,35,80.0,2,34,4,633,,1,2149842944,,21
SID549934,110,90.0,7,103,28,1208,,1,262144,,15
SID550297,35,70.0,1,18,34,430,,1,16779328,,21
SID550498,140,,2,34,27,750,,1,2359300,,52
SID550525,30,50.0,2,48,30,33,,0,262144,,21
SID550532,0,70.0,2,55,16,511,,1,2147745792,,19
SID550544,72,80.0,2,40,14,1202,21.0,0,2147745792,4.0,17
SID550563,17,90.0,8,61,14,1077,,0,2147483744,,15
SID550577,22,,0,56,39,1590,,0,2147745792,,25
SID550629,46,60.0,0,74,4,643,0.0,0,262144,,25
SID550644,18,70.0,2,34,19,963,21.0,0,2147745792,68.0,19
SID550645,0,,2,34,10,1055,,1,2147745792,,25
SID550692,0,80.0,1,86,3,1534,,1,2147745792,,27
SID550755,39,90.0,2,49,20,1947,,0,262144,,15
SID550821,119,,2,7,0,1495,,1,262144,,25
SID550938,0,80.0,3,65,32,1503,0.0,0,2281963520,,29
SID550986,131,60.0,8,57,18,965,,1,2147753984,,75
SID551002,119,,2,49,0,1495,,1,262144,,25
SID551016,49,80.0,2,55,6,1967,21.0,0,1611137024,,23
SID551097,0,70.0,7,106,0,1380,,1,2147745824,,21
SID551144,21,60.0,2,49,35,735,21.0,1,262144,70.0,15
SID551202,0,,7,68,2,287,,1,269221888,,27
SID551247,44,70.0,10,37,31,1770,,0,2147753984,,33
SID55133,141,70.0,2,49,3,659,,0,2147753984,4.0,29
SID551362,124,80.0,9,47,4,145,,1,67108864,,39
SID551414,132,80.0,2,55,34,818,,1,2164260928,,23
SID551429,132,80.0,2,55,34,825,,0,2164260928,,23
SID551471,0,80.0,7,106,29,628,,1,2147745792,,27
SID551556,35,80.0,1,86,23,1594,,1,2147753984,,27
SID551560,0,80.0,2,49,32,612,,1,2147753984,,23
SID551564,14,80.0,8,57,35,1860,21.0,1,262144,4.0,11
SID551629,35,80.0,2,7,35,138,,1,2147745792,,19
SID551659,83,70.0,9,71,34,1362,9.0,1,2164523008,,19
SID551671,67,80.0,5,94,0,220,21.0,1,2147745792,4.0,29
SID551758,47,80.0,0,77,8,1973,21.0,0,268698624,,25
SID551766,0,70.0,2,49,10,263,,1,262144,,27
SID551877,0,80.0,2,49,38,1098,,1,262144,,17
SID551932,0,80.0,8,57,13,1312,,1,2147745792,,15
SID552146,140,70.0,9,43,10,1041,,0,2148270080,,31
SID552148,46,70.0,7,106,27,1935,21.0,0,262208,4.0,35
SID552420,0,50.0,2,40,8,627,,1,268436992,,31
SID552462,71,,0,72,35,641,21.0,0,2147753984,,17
SID552490,61,80.0,7,68,23,826,,0,2147753984,,31
SID552546,12,,5,80,6,1860,,0,262144,4.0,13
SID552553,0,70.0,7,106,28,138,,1,2147753984,,15
SID552582,35,80.0,1,86,40,1444,,1,536870912,,23
SID552608,61,80.0,7,69,20,1126,,1,2148270080,,35
SID552738,76,80.0,2,9,33,138,,0,6442713088,4.0,37
SID552762,69,70.0,2,41,28,1504,,0,270464,,15
SID552770,69,70.0,2,41,28,1504,,0,270464,,15
SID552823,61,70.0,2,14,23,430,,1,2176,,29
SID552903,0,80.0,2,7,23,1973,,1,8192,,13
SID553047,36,,8,57,15,147,,1,262144,4.0,19
SID553141,204,70.0,8,57,13,537,0.0,0,262144,,57
SID553201,61,,7,68,36,1606,,1,2147745792,,19
SID553256,35,60.0,2,55,28,430,,1,2147753984,,17
SID553298,77,70.0,2,9,10,543,0.0,0,2147745792,,23
SID553303,79,80.0,0,87,6,1524,17.0,0,17563648,,37
SID553319,0,50.0,7,19,6,1503,,1,2147745792,,31
SID553327,0,50.0,7,19,6,1503,,1,2147745792,,31
SID553369,69,70.0,2,41,28,1504,,0,270464,,15
